,TID,DATA_SET,STATION,GEAR_MODEL,DATE_,Year,Month,Day,D.N,HEURE,Region,LONGITUDE,LATITUDE,ZMin,ZMax,Zstation,Z_habitat,TAXON,STADE,Ind.m3,ind.m2,ID,total_abund,cum_abund,pcum,percZ_stn,lInd.m3
96,09-11-01_48.66_-68.6_CV,Cfin_GSL,TESL3,NA,09/11/2001,2009,11,1,D,11,LSLE,-68.6,48.66,20,65,316,Basins_100-325m,Cfin,CV,4.995555556,224.8,09-11-01_48.66_-68.6,19711.1,253.1,0.012840481,0.205696203,1.791018454
97,09-11-01_48.66_-68.6_CV,Cfin_GSL,TESL3,NA,09/11/2001,2009,11,1,D,11,LSLE,-68.6,48.66,65,147,316,Basins_100-325m,Cfin,CV,62.03780488,5087.1,09-11-01_48.66_-68.6,19711.1,5340.2,0.27092349,0.465189873,4.143734624
98,09-11-01_48.66_-68.6_CV,Cfin_GSL,TESL3,NA,09/11/2001,2009,11,1,D,11,LSLE,-68.6,48.66,147,173,316,Basins_100-325m,Cfin,CV,137.9269231,3586.1,09-11-01_48.66_-68.6,19711.1,8926.3,0.452856512,0.547468354,4.933948062
99,09-11-01_48.66_-68.6_CV,Cfin_GSL,TESL3,NA,09/11/2001,2009,11,1,D,11,LSLE,-68.6,48.66,173,204,316,Basins_100-325m,Cfin,CV,171.283871,5309.8,09-11-01_48.66_-68.6,19711.1,14236.1,0.722237724,0.64556962,5.149143529
100,09-11-01_48.66_-68.6_CV,Cfin_GSL,TESL3,NA,09/11/2001,2009,11,1,D,11,LSLE,-68.6,48.66,204,275,316,Basins_100-325m,Cfin,CV,70.57323944,5010.7,09-11-01_48.66_-68.6,19711.1,19246.8,0.976444744,0.870253165,4.270721253
101,09-11-01_48.66_-68.6_CV,Cfin_GSL,TESL3,NA,09/11/2001,2009,11,1,D,11,LSLE,-68.6,48.66,275,316,316,Basins_100-325m,Cfin,CV,11.32439024,464.3,09-11-01_48.66_-68.6,19711.1,19711.1,1,1,2.511580246
102,09-11-01_48.79_-60.96_CV,Cfin_GSL,TCEN5,NA,09/11/2001,2009,11,1,N,5,NEGSL,-60.96,48.79,0,54,408,Slope_325-750m,Cfin,CV,74.74259259,4036.1,09-11-01_48.79_-60.96,32756.2,4036.1,0.123216368,0.132352941,4.327340652
103,09-11-01_48.79_-60.96_CV,Cfin_GSL,TCEN5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-60.96,48.79,54,155,408,Slope_325-750m,Cfin,CV,15.32178218,1547.5,09-11-01_48.79_-60.96,32756.2,5583.6,0.170459333,0.379901961,2.792500546
104,09-11-01_48.79_-60.96_CV,Cfin_GSL,TCEN5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-60.96,48.79,155,180,408,Slope_325-750m,Cfin,CV,15.012,375.3,09-11-01_48.79_-60.96,32756.2,5958.9,0.181916706,0.441176471,2.773338441
105,09-11-01_48.79_-60.96_CV,Cfin_GSL,TCEN5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-60.96,48.79,180,262,408,Slope_325-750m,Cfin,CV,38.74390244,3177,09-11-01_48.79_-60.96,32756.2,9135.9,0.278905978,0.642156863,3.682456432
106,09-11-01_48.79_-60.96_CV,Cfin_GSL,TCEN5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-60.96,48.79,262,353,408,Slope_325-750m,Cfin,CV,164.8241758,14999,09-11-01_48.79_-60.96,32756.2,24134.9,0.736804025,0.865196078,5.110928045
107,09-11-01_48.79_-60.96_CV,Cfin_GSL,TCEN5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-60.96,48.79,353,408,408,Slope_325-750m,Cfin,CV,156.7509091,8621.3,09-11-01_48.79_-60.96,32756.2,32756.2,1,1,5.061017264
108,09-11-01_49.22_-64.8_CV,Cfin_GSL,TASO1,NA,09/11/2001,2009,11,1,D,14,NWGSL,-64.8,49.22,0,85,226,Basins_100-325m,Cfin,CV,0.688235294,58.5,09-11-01_49.22_-64.8,12702.1,58.5,0.004605538,0.376106195,0.523683779
109,09-11-01_49.22_-64.8_CV,Cfin_GSL,TASO1,NA,09/11/2001,2009,11,1,D,14,NWGSL,-64.8,49.22,85,97,226,Basins_100-325m,Cfin,CV,17.46666667,209.6,09-11-01_49.22_-64.8,12702.1,268.1,0.021106746,0.42920354,2.915967305
110,09-11-01_49.22_-64.8_CV,Cfin_GSL,TASO1,NA,09/11/2001,2009,11,1,D,14,NWGSL,-64.8,49.22,97,130,226,Basins_100-325m,Cfin,CV,31.55454545,1041.3,09-11-01_49.22_-64.8,12702.1,1309.4,0.103085317,0.575221239,3.482917004
111,09-11-01_49.22_-64.8_CV,Cfin_GSL,TASO1,NA,09/11/2001,2009,11,1,D,14,NWGSL,-64.8,49.22,130,149,226,Basins_100-325m,Cfin,CV,62.51578947,1187.8,09-11-01_49.22_-64.8,12702.1,2497.2,0.196597413,0.659292035,4.151288528
112,09-11-01_49.22_-64.8_CV,Cfin_GSL,TASO1,NA,09/11/2001,2009,11,1,D,14,NWGSL,-64.8,49.22,149,175,226,Basins_100-325m,Cfin,CV,168.1038462,4370.7,09-11-01_49.22_-64.8,12702.1,6867.9,0.540690122,0.774336283,5.130513
113,09-11-01_49.22_-64.8_CV,Cfin_GSL,TASO1,NA,09/11/2001,2009,11,1,D,14,NWGSL,-64.8,49.22,175,226,226,Basins_100-325m,Cfin,CV,114.3960784,5834.2,09-11-01_49.22_-64.8,12702.1,12702.1,1,1,4.748370371
114,09-11-01_49.4_-66.22_CV,Cfin_GSL,TSI2,NA,09/11/2001,2009,11,1,N,3,NWGSL,-66.22,49.4,0,30,330,Slope_325-750m,Cfin,CV,11.65,349.5,09-11-01_49.4_-66.22,18951.7,349.5,0.018441617,0.090909091,2.537657215
115,09-11-01_49.4_-66.22_CV,Cfin_GSL,TSI2,NA,09/11/2001,2009,11,1,N,3,NWGSL,-66.22,49.4,30,52,330,Slope_325-750m,Cfin,CV,14.37272727,316.2,09-11-01_49.4_-66.22,18951.7,665.7,0.035126136,0.157575758,2.732594983
116,09-11-01_49.4_-66.22_CV,Cfin_GSL,TSI2,NA,09/11/2001,2009,11,1,N,3,NWGSL,-66.22,49.4,52,104,330,Slope_325-750m,Cfin,CV,6.155769231,320.1,09-11-01_49.4_-66.22,18951.7,985.8,0.052016442,0.315151515,1.967918917
117,09-11-01_49.4_-66.22_CV,Cfin_GSL,TSI2,NA,09/11/2001,2009,11,1,N,3,NWGSL,-66.22,49.4,104,136,330,Slope_325-750m,Cfin,CV,9.134375,292.3,09-11-01_49.4_-66.22,18951.7,1278.1,0.06743986,0.412121212,2.315933111
118,09-11-01_49.4_-66.22_CV,Cfin_GSL,TSI2,NA,09/11/2001,2009,11,1,N,3,NWGSL,-66.22,49.4,136,176,330,Slope_325-750m,Cfin,CV,176.5925,7063.7,09-11-01_49.4_-66.22,18951.7,8341.8,0.440161041,0.533333333,5.1794916
119,09-11-01_49.4_-66.22_CV,Cfin_GSL,TSI2,NA,09/11/2001,2009,11,1,N,2,NWGSL,-66.22,49.4,176,211,330,Slope_325-750m,Cfin,CV,200.9257143,7032.4,09-11-01_49.4_-66.22,18951.7,15374.2,0.811230655,0.639393939,5.307899879
120,09-11-01_49.4_-66.22_CV,Cfin_GSL,TSI2,NA,09/11/2001,2009,11,1,N,2,NWGSL,-66.22,49.4,211,262,330,Slope_325-750m,Cfin,CV,57.91176471,2953.5,09-11-01_49.4_-66.22,18951.7,18327.7,0.967074194,0.793939394,4.076040811
121,09-11-01_49.4_-66.22_CV,Cfin_GSL,TSI2,NA,09/11/2001,2009,11,1,N,2,NWGSL,-66.22,49.4,262,330,330,Slope_325-750m,Cfin,CV,9.176470588,624,09-11-01_49.4_-66.22,18951.7,18951.7,1,1,2.32007825
122,09-11-01_49.55_-64.53_CV,Cfin_GSL,TASO4,NA,09/11/2001,2009,11,1,N,20,NWGSL,-64.53,49.55,0,44,282,Basins_100-325m,Cfin,CV,63.38863636,2789.1,09-11-01_49.55_-64.53,23854.7,2789.1,0.116920355,0.156028369,4.164937164
123,09-11-01_49.55_-64.53_CV,Cfin_GSL,TASO4,NA,09/11/2001,2009,11,1,N,20,NWGSL,-64.53,49.55,44,121,282,Basins_100-325m,Cfin,CV,5.577922078,429.5,09-11-01_49.55_-64.53,23854.7,3218.6,0.134925193,0.429078014,1.883718902
124,09-11-01_49.55_-64.53_CV,Cfin_GSL,TASO4,NA,09/11/2001,2009,11,1,N,20,NWGSL,-64.53,49.55,121,147,282,Basins_100-325m,Cfin,CV,9.457692308,245.9,09-11-01_49.55_-64.53,23854.7,3464.5,0.145233434,0.521276596,2.347337814
125,09-11-01_49.55_-64.53_CV,Cfin_GSL,TASO4,NA,09/11/2001,2009,11,1,N,20,NWGSL,-64.53,49.55,147,180,282,Basins_100-325m,Cfin,CV,74.77575758,2467.6,09-11-01_49.55_-64.53,23854.7,5932.1,0.248676361,0.638297872,4.327778421
126,09-11-01_49.55_-64.53_CV,Cfin_GSL,TASO4,NA,09/11/2001,2009,11,1,N,20,NWGSL,-64.53,49.55,180,214,282,Basins_100-325m,Cfin,CV,224.3647059,7628.4,09-11-01_49.55_-64.53,23854.7,13560.5,0.568462399,0.758865248,5.417720005
127,09-11-01_49.55_-64.53_CV,Cfin_GSL,TASO4,NA,09/11/2001,2009,11,1,N,20,NWGSL,-64.53,49.55,214,282,282,Basins_100-325m,Cfin,CV,151.3852941,10294.2,09-11-01_49.55_-64.53,23854.7,23854.7,1,1,5.026412143
128,09-11-01_49.85_-59.45_CV,Cfin_GSL,TBB5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-59.45,49.85,0,39,244,Basins_100-325m,Cfin,CV,107.2666667,4183.4,09-11-01_49.85_-59.45,17670.7,4183.4,0.236742178,0.159836066,4.68459732
129,09-11-01_49.85_-59.45_CV,Cfin_GSL,TBB5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-59.45,49.85,39,61,244,Basins_100-325m,Cfin,CV,114.9090909,2528,09-11-01_49.85_-59.45,17670.7,6711.4,0.379803856,0.25,4.752806185
130,09-11-01_49.85_-59.45_CV,Cfin_GSL,TBB5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-59.45,49.85,61,110,244,Basins_100-325m,Cfin,CV,56.3122449,2759.3,09-11-01_49.85_-59.45,17670.7,9470.7,0.535954999,0.450819672,4.048514299
131,09-11-01_49.85_-59.45_CV,Cfin_GSL,TBB5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-59.45,49.85,110,137,244,Basins_100-325m,Cfin,CV,5.885185185,158.9,09-11-01_49.85_-59.45,17670.7,9629.6,0.544947286,0.56147541,1.929372029
132,09-11-01_49.85_-59.45_CV,Cfin_GSL,TBB5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-59.45,49.85,137,150,244,Basins_100-325m,Cfin,CV,5.561538462,72.3,09-11-01_49.85_-59.45,17670.7,9701.9,0.549038804,0.614754098,1.881225097
133,09-11-01_49.85_-59.45_CV,Cfin_GSL,TBB5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-59.45,49.85,150,197,244,Basins_100-325m,Cfin,CV,23.52553191,1105.7,09-11-01_49.85_-59.45,17670.7,10807.6,0.611611311,0.807377049,3.199714694
134,09-11-01_49.85_-59.45_CV,Cfin_GSL,TBB5,NA,09/11/2001,2009,11,1,N,4,NEGSL,-59.45,49.85,197,244,244,Basins_100-325m,Cfin,CV,146.0234043,6863.1,09-11-01_49.85_-59.45,17670.7,17670.7,1,1,4.990591787
135,09-11-01_49.87_-66.27_CV,Cfin_GSL,TSI5,NA,09/11/2001,2009,11,1,N,19,NWGSL,-66.27,49.87,0,30,266,Basins_100-325m,Cfin,CV,37.88666667,1136.6,09-11-01_49.87_-66.27,3654,1136.6,0.311056377,0.112781955,3.660651433
136,09-11-01_49.87_-66.27_CV,Cfin_GSL,TSI5,NA,09/11/2001,2009,11,1,N,19,NWGSL,-66.27,49.87,30,58,266,Basins_100-325m,Cfin,CV,4.914285714,137.6,09-11-01_49.87_-66.27,3654,1274.2,0.348713738,0.218045113,1.777370732
137,09-11-01_49.87_-66.27_CV,Cfin_GSL,TSI5,NA,09/11/2001,2009,11,1,N,19,NWGSL,-66.27,49.87,58,118,266,Basins_100-325m,Cfin,CV,3.048333333,182.9,09-11-01_49.87_-66.27,3654,1457.1,0.398768473,0.443609023,1.398305274
138,09-11-01_49.87_-66.27_CV,Cfin_GSL,TSI5,NA,09/11/2001,2009,11,1,N,19,NWGSL,-66.27,49.87,118,137,266,Basins_100-325m,Cfin,CV,24.28947368,461.5,09-11-01_49.87_-66.27,3654,1918.6,0.525068418,0.515037594,3.230388249
139,09-11-01_49.87_-66.27_CV,Cfin_GSL,TSI5,NA,09/11/2001,2009,11,1,N,19,NWGSL,-66.27,49.87,137,166,266,Basins_100-325m,Cfin,CV,0,0,09-11-01_49.87_-66.27,3654,1918.6,0.525068418,0.62406015,0
140,09-11-01_49.87_-66.27_CV,Cfin_GSL,TSI5,NA,09/11/2001,2009,11,1,N,19,NWGSL,-66.27,49.87,166,223,266,Basins_100-325m,Cfin,CV,0,0,09-11-01_49.87_-66.27,3654,1918.6,0.525068418,0.838345865,0
141,09-11-01_49.87_-66.27_CV,Cfin_GSL,TSI5,NA,09/11/2001,2009,11,1,N,19,NWGSL,-66.27,49.87,223,266,266,Basins_100-325m,Cfin,CV,40.35813953,1735.4,09-11-01_49.87_-66.27,3654,3654,1,1,3.722269247
142,92-03-18_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-03-18,1992,3,18,N,20,LSLE,-68.58,48.67,0,25,300,Basins_100-325m,Cfin,CV,19.772,494.3,92-03-18_48.67_-68.58,18684.6,494.3,0.026454942,0.083333333,3.033605926
143,92-03-18_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-03-18,1992,3,18,N,20,LSLE,-68.58,48.67,25,50,300,Basins_100-325m,Cfin,CV,5.824,145.6,92-03-18_48.67_-68.58,18684.6,639.9,0.034247455,0.166666667,1.92044581
144,92-03-18_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-03-18,1992,3,18,N,20,LSLE,-68.58,48.67,50,75,300,Basins_100-325m,Cfin,CV,16.316,407.9,92-03-18_48.67_-68.58,18684.6,1047.8,0.056078268,0.25,2.85163093
145,92-03-18_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-03-18,1992,3,18,N,20,LSLE,-68.58,48.67,75,100,300,Basins_100-325m,Cfin,CV,44.752,1118.8,92-03-18_48.67_-68.58,18684.6,2166.6,0.115956456,0.333333333,3.823235507
146,92-03-18_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-03-18,1992,3,18,N,20,LSLE,-68.58,48.67,100,150,300,Basins_100-325m,Cfin,CV,181.094,9054.7,92-03-18_48.67_-68.58,18684.6,11221.3,0.600564101,0.5,5.204523037
147,92-03-18_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-03-18,1992,3,18,N,20,LSLE,-68.58,48.67,150,200,300,Basins_100-325m,Cfin,CV,103.776,5188.8,92-03-18_48.67_-68.58,18684.6,16410.1,0.878268735,0.666666667,4.651824738
148,92-03-18_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-03-18,1992,3,18,N,20,LSLE,-68.58,48.67,200,250,300,Basins_100-325m,Cfin,CV,37.48,1874,92-03-18_48.67_-68.58,18684.6,18284.1,0.978565236,0.833333333,3.650138626
149,92-03-18_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-03-18,1992,3,18,N,20,LSLE,-68.58,48.67,250,300,300,Basins_100-325m,Cfin,CV,8.01,400.5,92-03-18_48.67_-68.58,18684.6,18684.6,1,1,2.198335072
150,92-08-15_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-08-15,1992,8,15,D,17,LSLE,-68.58,48.67,0,25,300,Basins_100-325m,Cfin,CV,20.64,516,92-08-15_48.67_-68.58,11999.2,516,0.043002867,0.083333333,3.074543454
151,92-08-15_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-08-15,1992,8,15,D,17,LSLE,-68.58,48.67,25,50,300,Basins_100-325m,Cfin,CV,6.476,161.9,92-08-15_48.67_-68.58,11999.2,677.9,0.056495433,0.166666667,2.01169789
152,92-08-15_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-08-15,1992,8,15,D,17,LSLE,-68.58,48.67,50,75,300,Basins_100-325m,Cfin,CV,259.16,6479,92-08-15_48.67_-68.58,11999.2,7156.9,0.596448097,0.25,5.561296826
153,92-08-15_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-08-15,1992,8,15,D,17,LSLE,-68.58,48.67,75,100,300,Basins_100-325m,Cfin,CV,20.14,503.5,92-08-15_48.67_-68.58,11999.2,7660.4,0.638409227,0.333333333,3.05116698
154,92-08-15_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-08-15,1992,8,15,D,17,LSLE,-68.58,48.67,100,150,300,Basins_100-325m,Cfin,CV,38.052,1902.6,92-08-15_48.67_-68.58,11999.2,9563,0.796969798,0.5,3.664894091
155,92-08-15_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-08-15,1992,8,15,D,17,LSLE,-68.58,48.67,150,200,300,Basins_100-325m,Cfin,CV,31.072,1553.6,92-08-15_48.67_-68.58,11999.2,11116.6,0.926445096,0.666666667,3.467983375
156,92-08-15_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-08-15,1992,8,15,D,17,LSLE,-68.58,48.67,200,250,300,Basins_100-325m,Cfin,CV,11.702,585.1,92-08-15_48.67_-68.58,11999.2,11701.7,0.97520668,0.833333333,2.541759461
157,92-08-15_48.67_-68.58_CV,Cfin_GSL,K5,NA,92-08-15,1992,8,15,D,17,LSLE,-68.58,48.67,250,300,300,Basins_100-325m,Cfin,CV,5.95,297.5,92-08-15_48.67_-68.58,11999.2,11999.2,1,1,1.93874166
158,94-09-04_49.39_-66.7_CV,Cfin_GSL,T4,NA,94-09-04,1994,9,4,D,17,NWGSL,-66.7,49.39,0,25,300,Basins_100-325m,Cfin,CV,2.5,62.5,94-09-04_49.39_-66.7,36928.7,62.5,0.001692451,0.083333333,1.252762968
159,94-09-04_49.39_-66.7_CV,Cfin_GSL,T4,NA,94-09-04,1994,9,4,D,17,NWGSL,-66.7,49.39,25,50,300,Basins_100-325m,Cfin,CV,55.048,1376.2,94-09-04_49.39_-66.7,36928.7,1438.7,0.038958859,0.166666667,4.026208466
160,94-09-04_49.39_-66.7_CV,Cfin_GSL,T4,NA,94-09-04,1994,9,4,D,17,NWGSL,-66.7,49.39,50,75,300,Basins_100-325m,Cfin,CV,180.396,4509.9,94-09-04_49.39_-66.7,36928.7,5948.6,0.161083385,0.25,5.200682487
161,94-09-04_49.39_-66.7_CV,Cfin_GSL,T4,NA,94-09-04,1994,9,4,D,17,NWGSL,-66.7,49.39,75,100,300,Basins_100-325m,Cfin,CV,50.144,1253.6,94-09-04_49.39_-66.7,36928.7,7202.2,0.195029882,0.333333333,3.934645183
162,94-09-04_49.39_-66.7_CV,Cfin_GSL,T4,NA,94-09-04,1994,9,4,D,17,NWGSL,-66.7,49.39,100,150,300,Basins_100-325m,Cfin,CV,189.548,9477.4,94-09-04_49.39_-66.7,36928.7,16679.6,0.451670381,0.5,5.249904131
163,94-09-04_49.39_-66.7_CV,Cfin_GSL,T4,NA,94-09-04,1994,9,4,D,17,NWGSL,-66.7,49.39,150,200,300,Basins_100-325m,Cfin,CV,329.558,16477.9,94-09-04_49.39_-66.7,36928.7,33157.5,0.897878886,0.666666667,5.800782136
164,94-09-04_49.39_-66.7_CV,Cfin_GSL,T4,NA,94-09-04,1994,9,4,D,17,NWGSL,-66.7,49.39,200,250,300,Basins_100-325m,Cfin,CV,64.942,3247.1,94-09-04_49.39_-66.7,36928.7,36404.6,0.985807786,0.833333333,4.188775568
165,94-09-04_49.39_-66.7_CV,Cfin_GSL,T4,NA,94-09-04,1994,9,4,D,17,NWGSL,-66.7,49.39,250,300,300,Basins_100-325m,Cfin,CV,10.482,524.1,94-09-04_49.39_-66.7,36928.7,36928.7,1,1,2.440780592
166,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,0,25,300,Basins_100-325m,Cfin,CV,12.376,309.4,94-09-05_49.16_-67.18,8846.3,309.4,0.034975074,0.083333333,2.593462056
167,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,25,50,300,Basins_100-325m,Cfin,CV,5.884,147.1,94-09-05_49.16_-67.18,8846.3,456.5,0.051603495,0.166666667,1.929199878
168,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,50,75,300,Basins_100-325m,Cfin,CV,91,2275,94-09-05_49.16_-67.18,8846.3,2731.5,0.308773159,0.25,4.521788577
169,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,75,100,300,Basins_100-325m,Cfin,CV,60.856,1521.4,94-09-05_49.16_-67.18,8846.3,4252.9,0.480754666,0.333333333,4.124809103
170,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,100,125,300,Basins_100-325m,Cfin,CV,56,1400,94-09-05_49.16_-67.18,8846.3,5652.9,0.639012921,0.416666667,4.043051268
171,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,125,150,300,Basins_100-325m,Cfin,CV,76.956,1923.9,94-09-05_49.16_-67.18,8846.3,7576.8,0.856493675,0.5,4.356144565
172,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,150,200,300,Basins_100-325m,Cfin,CV,22.64,1132,94-09-05_49.16_-67.18,8846.3,8708.8,0.984456779,0.666666667,3.162940193
173,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,200,250,300,Basins_100-325m,Cfin,CV,2.45,122.5,94-09-05_49.16_-67.18,8846.3,8831.3,0.998304376,0.833333333,1.238374231
174,94-09-05_49.16_-67.18_CV,Cfin_GSL,R4,NA,94-09-05,1994,9,5,D,16,LSLE,-67.18,49.16,250,300,300,Basins_100-325m,Cfin,CV,0.3,15,94-09-05_49.16_-67.18,8846.3,8846.3,1,1,0.262364264
175,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,0,25,300,Basins_100-325m,Cfin,CV,0.612,15.3,94-09-05_49.21_-67.23,9174.1,15.3,0.001667739,0.083333333,0.477475644
176,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,25,50,300,Basins_100-325m,Cfin,CV,2.548,63.7,94-09-05_49.21_-67.23,9174.1,79,0.008611199,0.166666667,1.266384064
177,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,50,75,300,Basins_100-325m,Cfin,CV,62.26,1556.5,94-09-05_49.21_-67.23,9174.1,1635.5,0.178273618,0.25,4.147253218
178,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,75,100,300,Basins_100-325m,Cfin,CV,72.94,1823.5,94-09-05_49.21_-67.23,9174.1,3459,0.37703971,0.333333333,4.303253954
179,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,100,125,300,Basins_100-325m,Cfin,CV,107.792,2694.8,94-09-05_49.21_-67.23,9174.1,6153.8,0.670779695,0.416666667,4.689437802
180,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,125,150,300,Basins_100-325m,Cfin,CV,97.744,2443.6,94-09-05_49.21_-67.23,9174.1,8597.4,0.937138248,0.5,4.592530642
181,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,150,200,300,Basins_100-325m,Cfin,CV,0.564,28.2,94-09-05_49.21_-67.23,9174.1,8625.6,0.940212119,0.666666667,0.447246642
182,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,200,250,300,Basins_100-325m,Cfin,CV,8.828,441.4,94-09-05_49.21_-67.23,9174.1,9067,0.98832583,0.833333333,2.285235455
183,94-09-05_49.21_-67.23_CV,Cfin_GSL,R3,NA,94-09-05,1994,9,5,D,13,LSLE,-67.23,49.21,250,300,300,Basins_100-325m,Cfin,CV,2.142,107.1,94-09-05_49.21_-67.23,9174.1,9174.1,1,1,1.14485954
184,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,0,25,300,Basins_100-325m,Cfin,CV,7.844,196.1,95-09-20_48.67_-68.58,18315.1,196.1,0.010707012,0.083333333,2.179739263
185,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,25,50,300,Basins_100-325m,Cfin,CV,2.512,62.8,95-09-20_48.67_-68.58,18315.1,258.9,0.014135877,0.166666667,1.256185676
186,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,50,75,300,Basins_100-325m,Cfin,CV,8.052,201.3,95-09-20_48.67_-68.58,18315.1,460.2,0.025126808,0.25,2.202985728
187,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,75,100,300,Basins_100-325m,Cfin,CV,24.768,619.2,95-09-20_48.67_-68.58,18315.1,1079.4,0.058934977,0.333333333,3.249133412
188,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,100,125,300,Basins_100-325m,Cfin,CV,121.988,3049.7,95-09-20_48.67_-68.58,18315.1,4129.1,0.225447855,0.416666667,4.81208679
189,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,125,150,300,Basins_100-325m,Cfin,CV,28.324,708.1,95-09-20_48.67_-68.58,18315.1,4837.2,0.264109942,0.5,3.378406293
190,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,150,200,300,Basins_100-325m,Cfin,CV,237.736,11886.8,95-09-20_48.67_-68.58,18315.1,16724,0.913126327,0.666666667,5.475358339
191,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,200,250,300,Basins_100-325m,Cfin,CV,23.968,1198.4,95-09-20_48.67_-68.58,18315.1,17922.4,0.978558676,0.833333333,3.217595005
192,95-09-20_48.67_-68.58_CV,Cfin_GSL,K5,NA,95-09-20,1995,9,20,D,16,LSLE,-68.58,48.67,250,300,300,Basins_100-325m,Cfin,CV,7.854,392.7,95-09-20_48.67_-68.58,18315.1,18315.1,1,1,2.180869334
193,95-09-21_48.44_-69.21_CV,Cfin_GSL,H1,NA,95-09-21,1995,9,21,D,13,LSLE,-69.21,48.44,0,25,325,Basins_100-325m,Cfin,CV,7.052,176.3,95-09-21_48.44_-69.21,62486.1,176.3,0.002821427,0.076923077,2.085920508
